eval_date,city,model,bracket,forecast_f,observed_f,lower_f,upper_f,predicted_prob,outcome,brier,log_loss,n_train,dist_family,dist_mu,dist_sigma
2026-01-23,nyc,gfs,above_F+5,39.9,44.0,44.9,inf,0.063302,0,0.004007,0.065394,287,student_t,0.332,1.155
2026-01-23,nyc,gfs,below_F-5,39.9,44.0,-inf,34.9,0.08136,0,0.006619,0.084861,287,student_t,0.332,1.155
2026-01-24,nyc,gfs,pm_1F,18.8,24.0,17.8,19.8,0.279933,0,0.078362,0.328411,288,student_t,0.327,1.162
2026-01-24,nyc,gfs,pm_2F,18.8,24.0,16.8,20.8,0.511343,0,0.261472,0.716095,288,student_t,0.327,1.162
2026-01-24,nyc,gfs,pm_3F,18.8,24.0,15.8,21.8,0.676705,0,0.457929,1.129189,288,student_t,0.327,1.162
2026-01-24,nyc,gfs,pm_5F,18.8,24.0,13.8,23.8,0.854674,0,0.730467,1.928773,288,student_t,0.327,1.162
2026-01-24,nyc,gfs,pm_10F,18.8,24.0,8.8,28.8,0.969132,1,0.000953,0.031355,288,student_t,0.327,1.162
2026-01-24,nyc,gfs,above_F,18.8,24.0,18.8,inf,0.452345,1,0.299926,0.79331,288,student_t,0.327,1.162
2026-01-24,nyc,gfs,below_F,18.8,24.0,-inf,18.8,0.547655,0,0.299926,0.79331,288,student_t,0.327,1.162
2026-01-24,nyc,gfs,above_F+5,18.8,24.0,23.8,inf,0.063786,1,0.876496,2.752217,288,student_t,0.327,1.162
2026-01-24,nyc,gfs,below_F-5,18.8,24.0,-inf,13.8,0.08154,0,0.006649,0.085057,288,student_t,0.327,1.162
2026-01-25,nyc,gfs,pm_1F,23.6,21.0,22.6,24.6,0.279385,0,0.078056,0.32765,289,student_t,0.324,1.166
2026-01-25,nyc,gfs,pm_2F,23.6,21.0,21.6,25.6,0.510145,0,0.260248,0.713645,289,student_t,0.324,1.166
2026-01-25,nyc,gfs,pm_3F,23.6,21.0,20.6,26.6,0.674934,1,0.105668,0.393141,289,student_t,0.324,1.166
2026-01-25,nyc,gfs,pm_5F,23.6,21.0,18.6,28.6,0.852521,1,0.02175,0.159558,289,student_t,0.324,1.166
2026-01-25,nyc,gfs,pm_10F,23.6,21.0,13.600000000000001,33.6,0.967833,1,0.001035,0.032696,289,student_t,0.324,1.166
2026-01-25,nyc,gfs,above_F,23.6,21.0,23.6,inf,0.452849,0,0.205072,0.60303,289,student_t,0.324,1.166
2026-01-25,nyc,gfs,below_F,23.6,21.0,-inf,23.6,0.547151,1,0.205072,0.60303,289,student_t,0.324,1.166
2026-01-25,nyc,gfs,above_F+5,23.6,21.0,28.6,inf,0.064933,0,0.004216,0.067137,289,student_t,0.324,1.166
2026-01-25,nyc,gfs,below_F-5,23.6,21.0,-inf,18.6,0.082546,0,0.006814,0.086153,289,student_t,0.324,1.166
2026-01-26,nyc,gfs,pm_1F,26.6,27.0,25.6,27.6,0.279477,1,0.519153,1.274834,290,student_t,0.329,1.172
2026-01-26,nyc,gfs,pm_2F,26.6,27.0,24.6,28.6,0.510413,1,0.239695,0.672534,290,student_t,0.329,1.172
2026-01-26,nyc,gfs,pm_3F,26.6,27.0,23.6,29.6,0.675396,1,0.105368,0.392457,290,student_t,0.329,1.172
2026-01-26,nyc,gfs,pm_5F,26.6,27.0,21.6,31.6,0.853147,1,0.021566,0.158823,290,student_t,0.329,1.172
2026-01-26,nyc,gfs,pm_10F,26.6,27.0,16.6,36.6,0.96823,1,0.001009,0.032285,290,student_t,0.329,1.172
2026-01-26,nyc,gfs,above_F,26.6,27.0,26.6,inf,0.452063,1,0.300235,0.793934,290,student_t,0.329,1.172
2026-01-26,nyc,gfs,below_F,26.6,27.0,-inf,26.6,0.547937,0,0.300235,0.793934,290,student_t,0.329,1.172
2026-01-26,nyc,gfs,above_F+5,26.6,27.0,31.6,inf,0.064478,0,0.004157,0.066651,290,student_t,0.329,1.172
2026-01-26,nyc,gfs,below_F-5,26.6,27.0,-inf,21.6,0.082374,0,0.006786,0.085966,290,student_t,0.329,1.172
2026-01-27,nyc,gfs,pm_1F,21.4,22.0,20.4,22.4,0.279634,1,0.518928,1.274275,291,student_t,0.324,1.171
2026-01-27,nyc,gfs,pm_2F,21.4,22.0,19.4,23.4,0.510678,1,0.239436,0.672015,291,student_t,0.324,1.171
2026-01-27,nyc,gfs,pm_3F,21.4,22.0,18.4,24.4,0.675713,1,0.105162,0.391987,291,student_t,0.324,1.171
2026-01-27,nyc,gfs,pm_5F,21.4,22.0,16.4,26.4,0.853459,1,0.021474,0.158458,291,student_t,0.324,1.171
2026-01-27,nyc,gfs,pm_10F,21.4,22.0,11.399999999999999,31.4,0.968399,1,0.000999,0.032111,291,student_t,0.324,1.171
2026-01-27,nyc,gfs,above_F,21.4,22.0,21.4,inf,0.452723,1,0.299512,0.792474,291,student_t,0.324,1.171
2026-01-27,nyc,gfs,below_F,21.4,22.0,-inf,21.4,0.547277,0,0.299512,0.792474,291,student_t,0.324,1.171
2026-01-27,nyc,gfs,above_F+5,21.4,22.0,26.4,inf,0.064451,0,0.004154,0.066622,291,student_t,0.324,1.171
2026-01-27,nyc,gfs,below_F-5,21.4,22.0,-inf,16.4,0.08209,0,0.006739,0.085656,291,student_t,0.324,1.171
2026-01-28,nyc,gfs,pm_1F,23.8,24.0,22.8,24.8,0.279909,1,0.518531,1.273291,292,student_t,0.318,1.173
2026-01-28,nyc,gfs,pm_2F,23.8,24.0,21.8,25.8,0.511176,1,0.238949,0.671041,292,student_t,0.318,1.173
2026-01-28,nyc,gfs,pm_3F,23.8,24.0,20.8,26.8,0.676347,1,0.104751,0.391049,292,student_t,0.318,1.173
2026-01-28,nyc,gfs,pm_5F,23.8,24.0,18.8,28.8,0.854129,1,0.021278,0.157673,292,student_t,0.318,1.173
2026-01-28,nyc,gfs,pm_10F,23.8,24.0,13.8,33.8,0.968776,1,0.000975,0.031722,292,student_t,0.318,1.173
2026-01-28,nyc,gfs,above_F,23.8,24.0,23.8,inf,0.453581,1,0.298573,0.790581,292,student_t,0.318,1.173
2026-01-28,nyc,gfs,below_F,23.8,24.0,-inf,23.8,0.546419,0,0.298573,0.790581,292,student_t,0.318,1.173
2026-01-28,nyc,gfs,above_F+5,23.8,24.0,28.8,inf,0.064285,0,0.004133,0.066445,292,student_t,0.318,1.173
2026-01-28,nyc,gfs,below_F-5,23.8,24.0,-inf,18.8,0.081586,0,0.006656,0.085107,292,student_t,0.318,1.173
2026-01-29,nyc,gfs,pm_1F,23.5,24.0,22.5,24.5,0.279925,1,0.518508,1.273233,293,student_t,0.316,1.169
2026-01-29,nyc,gfs,pm_2F,23.5,24.0,21.5,25.5,0.511172,1,0.238953,0.67105,293,student_t,0.316,1.169
2026-01-29,nyc,gfs,pm_3F,23.5,24.0,20.5,26.5,0.676303,1,0.10478,0.391115,293,student_t,0.316,1.169
2026-01-29,nyc,gfs,pm_5F,23.5,24.0,18.5,28.5,0.854037,1,0.021305,0.157781,293,student_t,0.316,1.169
2026-01-29,nyc,gfs,pm_10F,23.5,24.0,13.5,33.5,0.96871,1,0.000979,0.03179,293,student_t,0.316,1.169
2026-01-29,nyc,gfs,above_F,23.5,24.0,23.5,inf,0.453993,1,0.298124,0.789673,293,student_t,0.316,1.169
2026-01-29,nyc,gfs,below_F,23.5,24.0,-inf,23.5,0.546007,0,0.298124,0.789673,293,student_t,0.316,1.169
2026-01-29,nyc,gfs,above_F+5,23.5,24.0,28.5,inf,0.064408,0,0.004148,0.066576,293,student_t,0.316,1.169
2026-01-29,nyc,gfs,below_F-5,23.5,24.0,-inf,18.5,0.081555,0,0.006651,0.085073,293,student_t,0.316,1.169
2026-01-30,nyc,gfs,pm_1F,19.2,22.0,18.2,20.2,0.280126,0,0.07847,0.328679,294,student_t,0.31,1.169
2026-01-30,nyc,gfs,pm_2F,19.2,22.0,17.2,21.2,0.511525,0,0.261658,0.716467,294,student_t,0.31,1.169
2026-01-30,nyc,gfs,pm_3F,19.2,22.0,16.2,22.2,0.676742,1,0.104495,0.390465,294,student_t,0.31,1.169
2026-01-30,nyc,gfs,pm_5F,19.2,22.0,14.2,24.2,0.854489,1,0.021173,0.157252,294,student_t,0.31,1.169
2026-01-30,nyc,gfs,pm_10F,19.2,22.0,9.2,29.2,0.96896,1,0.000964,0.031532,294,student_t,0.31,1.169
2026-01-30,nyc,gfs,above_F,19.2,22.0,19.2,inf,0.454736,1,0.297312,0.788037,294,student_t,0.31,1.169
2026-01-30,nyc,gfs,below_F,19.2,22.0,-inf,19.2,0.545264,0,0.297312,0.788037,294,student_t,0.31,1.169
2026-01-30,nyc,gfs,above_F+5,19.2,22.0,24.2,inf,0.064327,0,0.004138,0.066489,294,student_t,0.31,1.169
2026-01-30,nyc,gfs,below_F-5,19.2,22.0,-inf,14.2,0.081184,0,0.006591,0.084669,294,student_t,0.31,1.169
2026-01-31,nyc,gfs,pm_1F,24.0,24.0,23.0,25.0,0.280555,1,0.517602,1.270987,295,student_t,0.301,1.181
2026-01-31,nyc,gfs,pm_2F,24.0,24.0,22.0,26.0,0.512317,1,0.237835,0.668812,295,student_t,0.301,1.181
2026-01-31,nyc,gfs,pm_3F,24.0,24.0,21.0,27.0,0.67777,1,0.103832,0.388947,295,student_t,0.301,1.181
2026-01-31,nyc,gfs,pm_5F,24.0,24.0,19.0,29.0,0.855593,1,0.020853,0.15596,295,student_t,0.301,1.181
2026-01-31,nyc,gfs,pm_10F,24.0,24.0,14.0,34.0,0.969581,1,0.000925,0.030891,295,student_t,0.301,1.181
2026-01-31,nyc,gfs,above_F,24.0,24.0,24.0,inf,0.45598,1,0.295957,0.785306,295,student_t,0.301,1.181
2026-01-31,nyc,gfs,below_F,24.0,24.0,-inf,24.0,0.54402,0,0.295957,0.785306,295,student_t,0.301,1.181
2026-01-31,nyc,gfs,above_F+5,24.0,24.0,29.0,inf,0.064021,0,0.004099,0.066162,295,student_t,0.301,1.181
2026-01-31,nyc,gfs,below_F-5,24.0,24.0,-inf,19.0,0.080386,0,0.006462,0.083801,295,student_t,0.301,1.181
2026-02-01,nyc,gfs,pm_1F,23.0,25.0,22.0,24.0,0.280447,0,0.07865,0.329124,296,student_t,0.301,1.176
2026-02-01,nyc,gfs,pm_2F,23.0,25.0,21.0,25.0,0.512076,0,0.262222,0.717596,296,student_t,0.301,1.176
2026-02-01,nyc,gfs,pm_3F,23.0,25.0,20.0,26.0,0.677411,1,0.104064,0.389478,296,student_t,0.301,1.176
2026-02-01,nyc,gfs,pm_5F,23.0,25.0,18.0,28.0,0.855154,1,0.02098,0.156474,296,student_t,0.301,1.176
2026-02-01,nyc,gfs,pm_10F,23.0,25.0,13.0,33.0,0.969319,1,0.000941,0.031162,296,student_t,0.301,1.176
2026-02-01,nyc,gfs,above_F,23.0,25.0,23.0,inf,0.456124,1,0.295801,0.78499,296,student_t,0.301,1.176
2026-02-01,nyc,gfs,below_F,23.0,25.0,-inf,23.0,0.543876,0,0.295801,0.78499,296,student_t,0.301,1.176
2026-02-01,nyc,gfs,above_F+5,23.0,25.0,28.0,inf,0.064263,0,0.00413,0.06642,296,student_t,0.301,1.176
2026-02-01,nyc,gfs,below_F-5,23.0,25.0,-inf,18.0,0.080583,0,0.006494,0.084016,296,student_t,0.301,1.176
2026-02-02,nyc,gfs,pm_1F,34.1,35.0,33.1,35.1,0.281054,1,0.516883,1.269208,297,student_t,0.291,1.187
2026-02-02,nyc,gfs,pm_2F,34.1,35.0,32.1,36.1,0.513237,1,0.236939,0.667018,297,student_t,0.291,1.187
2026-02-02,nyc,gfs,pm_3F,34.1,35.0,31.1,37.1,0.678961,1,0.103066,0.387191,297,student_t,0.291,1.187
2026-02-02,nyc,gfs,pm_5F,34.1,35.0,29.1,39.1,0.856869,1,0.020487,0.154471,297,student_t,0.291,1.187
2026-02-02,nyc,gfs,pm_10F,34.1,35.0,24.1,44.1,0.970291,1,0.000883,0.030159,297,student_t,0.291,1.187
2026-02-02,nyc,gfs,above_F,34.1,35.0,34.1,inf,0.457513,1,0.294292,0.781949,297,student_t,0.291,1.187
2026-02-02,nyc,gfs,below_F,34.1,35.0,-inf,34.1,0.542487,0,0.294292,0.781949,297,student_t,0.291,1.187
2026-02-02,nyc,gfs,above_F+5,34.1,35.0,39.1,inf,0.063684,0,0.004056,0.065803,297,student_t,0.291,1.187
2026-02-02,nyc,gfs,below_F-5,34.1,35.0,-inf,29.1,0.079447,0,0.006312,0.082781,297,student_t,0.291,1.187
2026-02-03,nyc,gfs,pm_1F,32.9,33.0,31.9,33.9,0.281444,1,0.516323,1.267823,298,student_t,0.283,1.191
2026-02-03,nyc,gfs,pm_2F,32.9,33.0,30.9,34.9,0.51397,1,0.236225,0.66559,298,student_t,0.283,1.191
2026-02-03,nyc,gfs,pm_3F,32.9,33.0,29.9,35.9,0.67993,1,0.102445,0.385766,298,student_t,0.283,1.191
2026-02-03,nyc,gfs,pm_5F,32.9,33.0,27.9,37.9,0.857923,1,0.020186,0.153241,298,student_t,0.283,1.191
2026-02-03,nyc,gfs,pm_10F,32.9,33.0,22.9,42.9,0.970879,1,0.000848,0.029553,298,student_t,0.283,1.191
2026-02-03,nyc,gfs,above_F,32.9,33.0,32.9,inf,0.458573,1,0.293143,0.779636,298,student_t,0.283,1.191
2026-02-03,nyc,gfs,below_F,32.9,33.0,-inf,32.9,0.541427,0,0.293143,0.779636,298,student_t,0.283,1.191
2026-02-03,nyc,gfs,above_F+5,32.9,33.0,37.9,inf,0.063366,0,0.004015,0.065463,298,student_t,0.283,1.191
2026-02-03,nyc,gfs,below_F-5,32.9,33.0,-inf,27.9,0.07871,0,0.006195,0.081981,298,student_t,0.283,1.191
2026-02-04,nyc,gfs,pm_1F,33.1,33.0,32.1,34.1,0.281376,1,0.516421,1.268065,299,student_t,0.281,1.187
2026-02-04,nyc,gfs,pm_2F,33.1,33.0,31.1,35.1,0.513807,1,0.236384,0.665908,299,student_t,0.281,1.187
2026-02-04,nyc,gfs,pm_3F,33.1,33.0,30.1,36.1,0.679674,1,0.102609,0.386142,299,student_t,0.281,1.187
2026-02-04,nyc,gfs,pm_5F,33.1,33.0,28.1,38.1,0.857601,1,0.020278,0.153617,299,student_t,0.281,1.187
2026-02-04,nyc,gfs,pm_10F,33.1,33.0,23.1,43.1,0.970687,1,0.000859,0.029751,299,student_t,0.281,1.187
2026-02-04,nyc,gfs,above_F,33.1,33.0,33.1,inf,0.458811,0,0.210508,0.613987,299,student_t,0.281,1.187
2026-02-04,nyc,gfs,below_F,33.1,33.0,-inf,33.1,0.541189,1,0.210508,0.613987,299,student_t,0.281,1.187
2026-02-04,nyc,gfs,above_F+5,33.1,33.0,38.1,inf,0.063569,0,0.004041,0.065679,299,student_t,0.281,1.187
2026-02-04,nyc,gfs,below_F-5,33.1,33.0,-inf,28.1,0.078831,0,0.006214,0.082111,299,student_t,0.281,1.187
2026-02-05,nyc,gfs,pm_1F,31.9,32.0,30.9,32.9,0.281217,1,0.516649,1.268628,300,student_t,0.282,1.181
2026-02-05,nyc,gfs,pm_2F,31.9,32.0,29.9,33.9,0.513472,1,0.23671,0.66656,300,student_t,0.282,1.181
2026-02-05,nyc,gfs,pm_3F,31.9,32.0,28.9,34.9,0.679191,1,0.102918,0.386853,300,student_t,0.282,1.181
2026-02-05,nyc,gfs,pm_5F,31.9,32.0,26.9,36.9,0.857029,1,0.020441,0.154284,300,student_t,0.282,1.181
2026-02-05,nyc,gfs,pm_10F,31.9,32.0,21.9,41.9,0.970355,1,0.000879,0.030094,300,student_t,0.282,1.181
2026-02-05,nyc,gfs,above_F,31.9,32.0,31.9,inf,0.458813,1,0.292883,0.779113,300,student_t,0.282,1.181
2026-02-05,nyc,gfs,below_F,31.9,32.0,-inf,31.9,0.541187,0,0.292883,0.779113,300,student_t,0.282,1.181
2026-02-05,nyc,gfs,above_F+5,31.9,32.0,36.9,inf,0.063849,0,0.004077,0.065979,300,student_t,0.282,1.181
2026-02-05,nyc,gfs,below_F-5,31.9,32.0,-inf,26.9,0.079122,0,0.00626,0.082428,300,student_t,0.282,1.181
2026-02-06,nyc,gfs,pm_1F,32.2,33.0,31.200000000000003,33.2,0.281149,1,0.516747,1.268872,301,student_t,0.28,1.176
2026-02-06,nyc,gfs,pm_2F,32.2,33.0,30.200000000000003,34.2,0.513307,1,0.23687,0.666881,301,student_t,0.28,1.176
2026-02-06,nyc,gfs,pm_3F,32.2,33.0,29.200000000000003,35.2,0.678934,1,0.103083,0.387232,301,student_t,0.28,1.176
2026-02-06,nyc,gfs,pm_5F,32.2,33.0,27.200000000000003,37.2,0.856704,1,0.020534,0.154662,301,student_t,0.28,1.176
2026-02-06,nyc,gfs,pm_10F,32.2,33.0,22.200000000000003,42.2,0.97016,1,0.00089,0.030294,301,student_t,0.28,1.176
2026-02-06,nyc,gfs,above_F,32.2,33.0,32.2,inf,0.459051,1,0.292626,0.778595,301,student_t,0.28,1.176
2026-02-06,nyc,gfs,below_F,32.2,33.0,-inf,32.2,0.540949,0,0.292626,0.778595,301,student_t,0.28,1.176
2026-02-06,nyc,gfs,above_F+5,32.2,33.0,37.2,inf,0.064053,0,0.004103,0.066196,301,student_t,0.28,1.176
2026-02-06,nyc,gfs,below_F-5,32.2,33.0,-inf,27.200000000000003,0.079243,0,0.006279,0.082559,301,student_t,0.28,1.176
2026-02-07,nyc,gfs,pm_1F,25.7,30.0,24.7,26.7,0.28147,0,0.079225,0.330547,302,student_t,0.273,1.179
2026-02-07,nyc,gfs,pm_2F,25.7,30.0,23.7,27.7,0.513909,0,0.264102,0.721358,302,student_t,0.273,1.179
2026-02-07,nyc,gfs,pm_3F,25.7,30.0,22.7,28.7,0.679724,0,0.462024,1.138571,302,student_t,0.273,1.179
2026-02-07,nyc,gfs,pm_5F,25.7,30.0,20.7,30.7,0.85756,1,0.020289,0.153664,302,student_t,0.273,1.179
2026-02-07,nyc,gfs,pm_10F,25.7,30.0,15.7,35.7,0.970637,1,0.000862,0.029803,302,student_t,0.273,1.179
2026-02-07,nyc,gfs,above_F,25.7,30.0,25.7,inf,0.46,1,0.2916,0.776529,302,student_t,0.273,1.179
2026-02-07,nyc,gfs,below_F,25.7,30.0,-inf,25.7,0.54,0,0.2916,0.776529,302,student_t,0.273,1.179
2026-02-07,nyc,gfs,above_F+5,25.7,30.0,30.7,inf,0.063811,0,0.004072,0.065938,302,student_t,0.273,1.179
2026-02-07,nyc,gfs,below_F-5,25.7,30.0,-inf,20.7,0.078629,0,0.006183,0.081892,302,student_t,0.273,1.179
2026-02-08,nyc,gfs,pm_1F,18.7,19.0,17.7,19.7,0.281323,1,0.516496,1.268251,303,student_t,0.268,1.186
2026-02-08,nyc,gfs,pm_2F,18.7,19.0,16.7,20.7,0.513536,1,0.236648,0.666436,303,student_t,0.268,1.186
2026-02-08,nyc,gfs,pm_3F,18.7,19.0,15.7,21.7,0.679122,1,0.102962,0.386954,303,student_t,0.268,1.186
2026-02-08,nyc,gfs,pm_5F,18.7,19.0,13.7,23.7,0.856784,1,0.020511,0.154569,303,student_t,0.268,1.186
2026-02-08,nyc,gfs,pm_10F,18.7,19.0,8.7,28.7,0.970168,1,0.00089,0.030286,303,student_t,0.268,1.186
2026-02-08,nyc,gfs,above_F,18.7,19.0,18.7,inf,0.460791,1,0.290747,0.774811,303,student_t,0.268,1.186
2026-02-08,nyc,gfs,below_F,18.7,19.0,-inf,18.7,0.539209,0,0.290747,0.774811,303,student_t,0.268,1.186
2026-02-08,nyc,gfs,above_F+5,18.7,19.0,23.7,inf,0.064339,0,0.004139,0.066502,303,student_t,0.268,1.186
2026-02-08,nyc,gfs,below_F-5,18.7,19.0,-inf,13.7,0.078877,0,0.006222,0.082162,303,student_t,0.268,1.186
2026-02-09,nyc,gfs,pm_1F,30.0,31.0,29.0,31.0,0.281352,0,0.079159,0.330384,304,student_t,0.265,1.183
2026-02-09,nyc,gfs,pm_2F,30.0,31.0,28.0,32.0,0.513562,1,0.236622,0.666385,304,student_t,0.265,1.183
2026-02-09,nyc,gfs,pm_3F,30.0,31.0,27.0,33.0,0.679124,1,0.102961,0.386951,304,student_t,0.265,1.183
2026-02-09,nyc,gfs,pm_5F,30.0,31.0,25.0,35.0,0.856751,1,0.02052,0.154608,304,student_t,0.265,1.183
2026-02-09,nyc,gfs,pm_10F,30.0,31.0,20.0,40.0,0.970138,1,0.000892,0.030316,304,student_t,0.265,1.183
2026-02-09,nyc,gfs,above_F,30.0,31.0,30.0,inf,0.461241,1,0.290262,0.773835,304,student_t,0.265,1.183
2026-02-09,nyc,gfs,below_F,30.0,31.0,-inf,30.0,0.538759,0,0.290262,0.773835,304,student_t,0.265,1.183
2026-02-09,nyc,gfs,above_F+5,30.0,31.0,35.0,inf,0.064439,0,0.004152,0.066609,304,student_t,0.265,1.183
2026-02-09,nyc,gfs,below_F-5,30.0,31.0,-inf,25.0,0.07881,0,0.006211,0.082089,304,student_t,0.265,1.183
2026-02-10,nyc,gfs,pm_1F,34.1,34.0,33.1,35.1,0.281747,1,0.515887,1.266745,305,student_t,0.257,1.188
2026-02-10,nyc,gfs,pm_2F,34.1,34.0,32.1,36.1,0.514315,1,0.23589,0.66492,305,student_t,0.257,1.188
2026-02-10,nyc,gfs,pm_3F,34.1,34.0,31.1,37.1,0.680129,1,0.102318,0.385473,305,student_t,0.257,1.188
2026-02-10,nyc,gfs,pm_5F,34.1,34.0,29.1,39.1,0.857856,1,0.020205,0.15332,305,student_t,0.257,1.188
2026-02-10,nyc,gfs,pm_10F,34.1,34.0,24.1,44.1,0.970759,1,0.000855,0.029677,305,student_t,0.257,1.188
2026-02-10,nyc,gfs,above_F,34.1,34.0,34.1,inf,0.462314,0,0.213734,0.62048,305,student_t,0.257,1.188
2026-02-10,nyc,gfs,below_F,34.1,34.0,-inf,34.1,0.537686,1,0.213734,0.62048,305,student_t,0.257,1.188
2026-02-10,nyc,gfs,above_F+5,34.1,34.0,39.1,inf,0.064098,0,0.004109,0.066244,305,student_t,0.257,1.188
2026-02-10,nyc,gfs,below_F-5,34.1,34.0,-inf,29.1,0.078047,0,0.006091,0.081261,305,student_t,0.257,1.188
2026-02-11,nyc,gfs,pm_1F,42.1,41.0,41.1,43.1,0.281585,0,0.07929,0.330708,306,student_t,0.258,1.182
2026-02-11,nyc,gfs,pm_2F,42.1,41.0,40.1,44.1,0.513972,1,0.236223,0.665586,306,student_t,0.258,1.182
2026-02-11,nyc,gfs,pm_3F,42.1,41.0,39.1,45.1,0.679636,1,0.102633,0.386198,306,student_t,0.258,1.182
2026-02-11,nyc,gfs,pm_5F,42.1,41.0,37.1,47.1,0.857274,1,0.020371,0.153998,306,student_t,0.258,1.182
2026-02-11,nyc,gfs,pm_10F,42.1,41.0,32.1,52.1,0.970421,1,0.000875,0.030025,306,student_t,0.258,1.182
2026-02-11,nyc,gfs,above_F,42.1,41.0,42.1,inf,0.462295,0,0.213716,0.620445,306,student_t,0.258,1.182
2026-02-11,nyc,gfs,below_F,42.1,41.0,-inf,42.1,0.537705,1,0.213716,0.620445,306,student_t,0.258,1.182
2026-02-11,nyc,gfs,above_F+5,42.1,41.0,47.1,inf,0.06438,0,0.004145,0.066545,306,student_t,0.258,1.182
2026-02-11,nyc,gfs,below_F-5,42.1,41.0,-inf,37.1,0.078347,0,0.006138,0.081586,306,student_t,0.258,1.182
2026-02-12,nyc,gfs,pm_1F,37.5,37.0,36.5,38.5,0.281449,1,0.516315,1.267803,307,student_t,0.263,1.179
2026-02-12,nyc,gfs,pm_2F,37.5,37.0,35.5,39.5,0.513745,1,0.236444,0.666029,307,student_t,0.263,1.179
2026-02-12,nyc,gfs,pm_3F,37.5,37.0,34.5,40.5,0.679367,1,0.102806,0.386594,307,student_t,0.263,1.179
2026-02-12,nyc,gfs,pm_5F,37.5,37.0,32.5,42.5,0.857015,1,0.020445,0.154299,307,student_t,0.263,1.179
2026-02-12,nyc,gfs,pm_10F,37.5,37.0,27.5,47.5,0.970287,1,0.000883,0.030163,307,student_t,0.263,1.179
2026-02-12,nyc,gfs,above_F,37.5,37.0,37.5,inf,0.461523,0,0.213004,0.619011,307,student_t,0.263,1.179
2026-02-12,nyc,gfs,below_F,37.5,37.0,-inf,37.5,0.538477,1,0.213004,0.619011,307,student_t,0.263,1.179
2026-02-12,nyc,gfs,above_F+5,37.5,37.0,42.5,inf,0.064362,0,0.004143,0.066527,307,student_t,0.263,1.179
2026-02-12,nyc,gfs,below_F-5,37.5,37.0,-inf,32.5,0.078622,0,0.006181,0.081885,307,student_t,0.263,1.179
2026-02-13,nyc,gfs,pm_1F,39.8,38.0,38.8,40.8,0.281214,0,0.079081,0.330192,308,student_t,0.266,1.173
2026-02-13,nyc,gfs,pm_2F,39.8,38.0,37.8,41.8,0.513279,1,0.236897,0.666935,308,student_t,0.266,1.173
2026-02-13,nyc,gfs,pm_3F,39.8,38.0,36.8,42.8,0.678727,1,0.103216,0.387536,308,student_t,0.266,1.173
2026-02-13,nyc,gfs,pm_5F,39.8,38.0,34.8,44.8,0.856291,1,0.020652,0.155145,308,student_t,0.266,1.173
2026-02-13,nyc,gfs,pm_10F,39.8,38.0,29.799999999999997,49.8,0.969872,1,0.000908,0.030591,308,student_t,0.266,1.173
2026-02-13,nyc,gfs,above_F,39.8,38.0,39.8,inf,0.461112,0,0.212624,0.618247,308,student_t,0.266,1.173
2026-02-13,nyc,gfs,below_F,39.8,38.0,-inf,39.8,0.538888,1,0.212624,0.618247,308,student_t,0.266,1.173
2026-02-13,nyc,gfs,above_F+5,39.8,38.0,44.8,inf,0.064641,0,0.004178,0.066825,308,student_t,0.266,1.173
2026-02-13,nyc,gfs,below_F-5,39.8,38.0,-inf,34.8,0.079069,0,0.006252,0.08237,308,student_t,0.266,1.173
2026-02-14,nyc,gfs,pm_1F,46.8,45.0,45.8,47.8,0.281267,0,0.079111,0.330266,309,student_t,0.272,1.176
2026-02-14,nyc,gfs,pm_2F,46.8,45.0,44.8,48.8,0.513457,1,0.236724,0.666588,309,student_t,0.272,1.176
2026-02-14,nyc,gfs,pm_3F,46.8,45.0,43.8,49.8,0.679049,1,0.103009,0.387061,309,student_t,0.272,1.176
2026-02-14,nyc,gfs,pm_5F,46.8,45.0,41.8,51.8,0.856739,1,0.020524,0.154622,309,student_t,0.272,1.176
2026-02-14,nyc,gfs,pm_10F,46.8,45.0,36.8,56.8,0.970152,1,0.000891,0.030302,309,student_t,0.272,1.176
2026-02-14,nyc,gfs,above_F,46.8,45.0,46.8,inf,0.460287,0,0.211864,0.616718,309,student_t,0.272,1.176
2026-02-14,nyc,gfs,below_F,46.8,45.0,-inf,46.8,0.539713,1,0.211864,0.616718,309,student_t,0.272,1.176
2026-02-14,nyc,gfs,above_F+5,46.8,45.0,51.8,inf,0.064267,0,0.00413,0.066425,309,student_t,0.272,1.176
2026-02-14,nyc,gfs,below_F-5,46.8,45.0,-inf,41.8,0.078994,0,0.00624,0.082289,309,student_t,0.272,1.176
2026-02-15,nyc,gfs,pm_1F,39.0,39.0,38.0,40.0,0.281316,1,0.516506,1.268275,310,student_t,0.277,1.178
2026-02-15,nyc,gfs,pm_2F,39.0,39.0,37.0,41.0,0.513628,1,0.236558,0.666256,310,student_t,0.277,1.178
2026-02-15,nyc,gfs,pm_3F,39.0,39.0,36.0,42.0,0.679362,1,0.102808,0.3866,310,student_t,0.277,1.178
2026-02-15,nyc,gfs,pm_5F,39.0,39.0,34.0,44.0,0.857177,1,0.020398,0.15411,310,student_t,0.277,1.178
2026-02-15,nyc,gfs,pm_10F,39.0,39.0,29.0,49.0,0.970426,1,0.000875,0.03002,310,student_t,0.277,1.178
2026-02-15,nyc,gfs,above_F,39.0,39.0,39.0,inf,0.459462,1,0.292181,0.777698,310,student_t,0.277,1.178
